case_id,disease,language,transcript,symptom_keys,symptom_count,template_id,split,source
PC-03518,Psoriasis,english,"The patient complains of inflammatory nails, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_2,train,archive_source/dataset.csv
PC-03519,Psoriasis,english,"My symptoms include inflammatory nails, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_3,train,archive_source/dataset.csv
PC-03520,Psoriasis,english,"For the past week I have experienced inflammatory nails, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_4,train,archive_source/dataset.csv
PC-03521,Psoriasis,english,"I came in because of inflammatory nails, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_5,train,archive_source/dataset.csv
PC-03522,Psoriasis,english,"Lately I feel inflammatory nails, silver like dusting, skin peeling, skin rash and small dents in nails.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_6,train,archive_source/dataset.csv
PC-03523,Psoriasis,hiligaynon,"May inflammatory nails, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails ako.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,hil_1,train,archive_source/dataset.csv
PC-03524,Psoriasis,hiligaynon,"Ang pasyente may inflammatory nails, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,hil_2,train,archive_source/dataset.csv
PC-03525,Psoriasis,hiligaynon,"Nagabalati ako sang inflammatory nails, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,hil_3,train,archive_source/dataset.csv
PC-03526,Psoriasis,hiligaynon,"Subong may inflammatory nails, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails ang pasyente.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,hil_4,train,archive_source/dataset.csv
PC-03527,Psoriasis,hiligaynon,"Kag inflammatory nails, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails ko sa sulod sang isa ka semana.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,hil_5,train,archive_source/dataset.csv
PC-03528,Psoriasis,mixed,"May inflammatory nails kag silver like dusting ang pasyente. Also reports skin peeling, skin rash and small dents in nails.",inflammatory_nails;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,mixed_1,train,archive_source/dataset.csv
PC-03529,Psoriasis,english,"I have been having inflammatory nails, joint pain, silver like dusting, skin rash and small dents in nails for a few days.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,en_1,train,archive_source/dataset.csv
PC-03530,Psoriasis,english,"The patient complains of inflammatory nails, joint pain, silver like dusting, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,en_2,train,archive_source/dataset.csv
PC-03531,Psoriasis,english,"My symptoms include inflammatory nails, joint pain, silver like dusting, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,en_3,train,archive_source/dataset.csv
PC-03532,Psoriasis,english,"For the past week I have experienced inflammatory nails, joint pain, silver like dusting, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,en_4,train,archive_source/dataset.csv
PC-03533,Psoriasis,english,"I came in because of inflammatory nails, joint pain, silver like dusting, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,en_5,train,archive_source/dataset.csv
PC-03534,Psoriasis,english,"Lately I feel inflammatory nails, joint pain, silver like dusting, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,en_6,train,archive_source/dataset.csv
PC-03535,Psoriasis,hiligaynon,"May inflammatory nails, sakit lutahan, silver like dusting, rashes, kag small dents in nails ako.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,hil_1,train,archive_source/dataset.csv
PC-03536,Psoriasis,hiligaynon,"Ang pasyente may inflammatory nails, sakit lutahan, silver like dusting, rashes, kag small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,hil_2,train,archive_source/dataset.csv
PC-03537,Psoriasis,hiligaynon,"Nagabalati ako sang inflammatory nails, sakit lutahan, silver like dusting, rashes, kag small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,hil_3,train,archive_source/dataset.csv
PC-03538,Psoriasis,hiligaynon,"Subong may inflammatory nails, sakit lutahan, silver like dusting, rashes, kag small dents in nails ang pasyente.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,hil_4,train,archive_source/dataset.csv
PC-03539,Psoriasis,hiligaynon,"Kag inflammatory nails, sakit lutahan, silver like dusting, rashes, kag small dents in nails ko sa sulod sang isa ka semana.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,hil_5,train,archive_source/dataset.csv
PC-03540,Psoriasis,mixed,"May inflammatory nails kag sakit lutahan ang pasyente. Also reports silver like dusting, skin rash and small dents in nails.",inflammatory_nails;joint_pain;silver_like_dusting;skin_rash;small_dents_in_nails,5,mixed_1,train,archive_source/dataset.csv
PC-03541,Psoriasis,english,"I have been having inflammatory nails, joint pain, skin peeling, skin rash and small dents in nails for a few days.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,en_1,train,archive_source/dataset.csv
PC-03542,Psoriasis,english,"The patient complains of inflammatory nails, joint pain, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,en_2,train,archive_source/dataset.csv
PC-03543,Psoriasis,english,"My symptoms include inflammatory nails, joint pain, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,en_3,train,archive_source/dataset.csv
PC-03544,Psoriasis,english,"For the past week I have experienced inflammatory nails, joint pain, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,en_4,train,archive_source/dataset.csv
PC-03545,Psoriasis,english,"I came in because of inflammatory nails, joint pain, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,en_5,train,archive_source/dataset.csv
PC-03546,Psoriasis,english,"Lately I feel inflammatory nails, joint pain, skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,en_6,train,archive_source/dataset.csv
PC-03547,Psoriasis,hiligaynon,"May inflammatory nails, sakit lutahan, skin peeling, hubag sa panit, kag small dents in nails ako.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,hil_1,train,archive_source/dataset.csv
PC-03548,Psoriasis,hiligaynon,"Ang pasyente may inflammatory nails, sakit lutahan, skin peeling, hubag sa panit, kag small dents in nails.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,hil_2,train,archive_source/dataset.csv
PC-03549,Psoriasis,hiligaynon,"Nagabalati ako sang inflammatory nails, sakit lutahan, skin peeling, hubag sa panit, kag small dents in nails.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,hil_3,train,archive_source/dataset.csv
PC-03550,Psoriasis,hiligaynon,"Subong may inflammatory nails, sakit lutahan, skin peeling, hubag sa panit, kag small dents in nails ang pasyente.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,hil_4,train,archive_source/dataset.csv
PC-03551,Psoriasis,hiligaynon,"Kag inflammatory nails, sakit lutahan, skin peeling, hubag sa panit, kag small dents in nails ko sa sulod sang isa ka semana.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,hil_5,train,archive_source/dataset.csv
PC-03552,Psoriasis,mixed,"May inflammatory nails kag sakit lutahan ang pasyente. Also reports skin peeling, skin rash and small dents in nails.",inflammatory_nails;joint_pain;skin_peeling;skin_rash;small_dents_in_nails,5,mixed_1,train,archive_source/dataset.csv
PC-03553,Psoriasis,english,"I have been having inflammatory nails, joint pain, silver like dusting, skin peeling and skin rash for a few days.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,en_1,train,archive_source/dataset.csv
PC-03554,Psoriasis,english,"The patient complains of inflammatory nails, joint pain, silver like dusting, skin peeling and skin rash.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,en_2,train,archive_source/dataset.csv
PC-03555,Psoriasis,english,"My symptoms include inflammatory nails, joint pain, silver like dusting, skin peeling and skin rash.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,en_3,train,archive_source/dataset.csv
PC-03556,Psoriasis,english,"For the past week I have experienced inflammatory nails, joint pain, silver like dusting, skin peeling and skin rash.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,en_4,train,archive_source/dataset.csv
PC-03557,Psoriasis,english,"I came in because of inflammatory nails, joint pain, silver like dusting, skin peeling and skin rash.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,en_5,train,archive_source/dataset.csv
PC-03558,Psoriasis,english,"Lately I feel inflammatory nails, joint pain, silver like dusting, skin peeling and skin rash.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,en_6,train,archive_source/dataset.csv
PC-03559,Psoriasis,hiligaynon,"May inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag rashes ako.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,hil_1,train,archive_source/dataset.csv
PC-03560,Psoriasis,hiligaynon,"Ang pasyente may inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag rashes.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,hil_2,train,archive_source/dataset.csv
PC-03561,Psoriasis,hiligaynon,"Nagabalati ako sang inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag rashes.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,hil_3,train,archive_source/dataset.csv
PC-03562,Psoriasis,hiligaynon,"Subong may inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag rashes ang pasyente.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,hil_4,train,archive_source/dataset.csv
PC-03563,Psoriasis,hiligaynon,"Kag inflammatory nails, sakit lutahan, silver like dusting, skin peeling, kag rashes ko sa sulod sang isa ka semana.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,hil_5,train,archive_source/dataset.csv
PC-03564,Psoriasis,mixed,"May inflammatory nails kag sakit lutahan ang pasyente. Also reports silver like dusting, skin peeling and skin rash.",inflammatory_nails;joint_pain;silver_like_dusting;skin_peeling;skin_rash,5,mixed_1,train,archive_source/dataset.csv
PC-03565,Psoriasis,english,"I have been having joint pain, silver like dusting, skin peeling, skin rash and small dents in nails for a few days.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_1,train,archive_source/dataset.csv
PC-03566,Psoriasis,english,"The patient complains of joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_2,train,archive_source/dataset.csv
PC-03567,Psoriasis,english,"My symptoms include joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_3,train,archive_source/dataset.csv
PC-03568,Psoriasis,english,"For the past week I have experienced joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_4,train,archive_source/dataset.csv
PC-03569,Psoriasis,english,"I came in because of joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_5,train,archive_source/dataset.csv
PC-03570,Psoriasis,english,"Lately I feel joint pain, silver like dusting, skin peeling, skin rash and small dents in nails.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,en_6,train,archive_source/dataset.csv
PC-03571,Psoriasis,hiligaynon,"May sakit lutahan, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails ako.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,hil_1,train,archive_source/dataset.csv
PC-03572,Psoriasis,hiligaynon,"Ang pasyente may sakit lutahan, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,hil_2,train,archive_source/dataset.csv
PC-03573,Psoriasis,hiligaynon,"Nagabalati ako sang sakit lutahan, silver like dusting, skin peeling, hubag sa panit, kag small dents in nails.",joint_pain;silver_like_dusting;skin_peeling;skin_rash;small_dents_in_nails,5,hil_3,train,archive_source/dataset.csv
