complaint_id,complaint,language,expected_class,status
CCF01630,Masakit ang lalamunan ko. [1630],filipino,,active
CCF01631,Mataas ang blood pressure ko. [1631],filipino,,active
CCF01632,Buntis ako at may may dugo habang buntis. [1632],filipino,,active
CCF01633,Mataas ang blood pressure ko. [1633],filipino,,active
CCF01634,Buntis ako at may nahihilo. [1634],filipino,,active
CCF01635,Hirap akong huminga. [1635],filipino,,active
CCF01636,Wala akong ubo. [1636],filipino,,active
CCF01637,Wala akong ubo. [1637],filipino,,active
CCF01638,Wala akong lagnat. [1638],filipino,,active
CCF01639,Buntis ako at may hirap huminga. [1639],filipino,,active
CCF01640,Mataas ang blood pressure ko. [1640],filipino,,active
CCF01641,May may dugo habang buntis ako. [1641],filipino,,active
CCF01642,Wala akong lagnat. [1642],filipino,,active
CCF01643,May nawalan ng malay ako. [1643],filipino,,active
CCF01644,Nagsusuka ang anak ko. [1644],filipino,,active
CCF01645,Nilalagnat ako nang 3 araw. [1645],filipino,,active
CCF01646,Mataas ang asukal ko. [1646],filipino,,active
CCF01647,Nilalagnat ako nang 3 araw. [1647],filipino,,active
CCF01648,Nagsusuka ang anak ko. [1648],filipino,,active
CCF01649,May pagtatae ako. [1649],filipino,,active
CCF01650,Buntis ako at may sakit ng ulo. [1650],filipino,,active
CCF01651,Masakit ang dibdib ko. [1651],filipino,,active
CCF01652,Nilalagnat ako nang 3 araw. [1652],filipino,,active
CCF01653,Nagsusuka ang anak ko. [1653],filipino,,active
CCF01654,Mataas ang asukal ko. [1654],filipino,,active
CCF01655,Mataas ang asukal ko. [1655],filipino,,active
CCF01656,Nilalagnat ako nang 5 araw. [1656],filipino,,active
CCF01657,Nilalagnat ako nang 5 araw. [1657],filipino,,active
CCF01658,Hirap akong huminga. [1658],filipino,,active
CCF01659,Masakit ang dibdib ko. [1659],filipino,,active
CCF01660,Mataas ang asukal ko. [1660],filipino,,active
CCF01661,Mataas ang blood pressure ko. [1661],filipino,,active
CCF01662,Masakit ang tiyan ko. [1662],filipino,,active
CCF01663,May may sipon ako. [1663],filipino,,active
CCF01664,Masakit ang dibdib ko. [1664],filipino,,active
CCF01665,May sakit ng ulo ako. [1665],filipino,,active
CCF01666,May masakit ang ulo ako. [1666],filipino,,active
CCF01667,Hirap akong huminga. [1667],filipino,,active
CCF01668,Mataas ang blood pressure ko. [1668],filipino,,active
CCF01669,Wala akong lagnat. [1669],filipino,,active
CCF01670,Masakit ang dibdib ko. [1670],filipino,,active
CCF01671,Hirap akong huminga. [1671],filipino,,active
CCF01672,May masakit ang lalamunan ako. [1672],filipino,,active
CCF01673,Mataas ang asukal ko. [1673],filipino,,active
CCF01674,Mataas ang asukal ko. [1674],filipino,,active
CCF01675,Hirap akong huminga. [1675],filipino,,active
CCF01676,Wala akong lagnat. [1676],filipino,,active
CCF01677,Wala akong lagnat. [1677],filipino,,active
CCF01678,Masakit ang dibdib ko. [1678],filipino,,active
CCF01679,Wala akong lagnat. [1679],filipino,,active
CCF01680,Wala akong lagnat. [1680],filipino,,active
CCF01681,Masakit ang dibdib ko. [1681],filipino,,active
CCF01682,Wala akong lagnat. [1682],filipino,,active
CCF01683,Buntis ako at may sumasakit ang ulo. [1683],filipino,,active
CCF01684,Mataas ang asukal ko. [1684],filipino,,active
CCF01685,Mataas ang blood pressure ko. [1685],filipino,,active
CCF01686,Mataas ang blood pressure ko. [1686],filipino,,active
CCF01687,May nakakaramdam ng pagduduwal ako. [1687],filipino,,active
CCF01688,May sakit ng ulo ako. [1688],filipino,,active
CCF01689,Masakit ang dibdib ko. [1689],filipino,,active
CCF01690,Mataas ang blood pressure ko. [1690],filipino,,active
CCF01691,Wala akong lagnat. [1691],filipino,,active
CCF01692,Wala akong ubo. [1692],filipino,,active
CCF01693,Wala akong ubo. [1693],filipino,,active
CCF01694,Wala akong lagnat. [1694],filipino,,active
CCF01695,Mataas ang blood pressure ko. [1695],filipino,,active
CCF01696,Mataas ang blood pressure ko. [1696],filipino,,active
CCF01697,Hirap akong huminga. [1697],filipino,,active
CCF01698,Mataas ang blood pressure ko. [1698],filipino,,active
CCF01699,Nagsusuka ang anak ko. [1699],filipino,,active
CCF01700,Nagsusuka ang anak ko. [1700],filipino,,active
CCF01701,Masakit ang mata ko. [1701],filipino,,active
CCF01702,Masakit ang ulo ko. [1702],filipino,,active
CCF01703,Mataas ang asukal ko. [1703],filipino,,active
CCF01704,Buntis ako at may nilalagnat. [1704],filipino,,active
CCF01705,Nagsusuka ang anak ko. [1705],filipino,,active
CCF01706,May nilalagnat ako. [1706],filipino,,active
CCF01707,Hirap akong huminga. [1707],filipino,,active
CCF01708,Buntis ako at may nahihirapang huminga. [1708],filipino,,active
CCF01709,Hirap akong huminga. [1709],filipino,,active
CCF01710,Mataas ang blood pressure ko. [1710],filipino,,active
CCF01711,Masakit ang dibdib ko. [1711],filipino,,active
CCF01712,May may dugo sa suka ako. [1712],filipino,,active
CCF01713,Mataas ang asukal ko. [1713],filipino,,active
CCF01714,Buntis ako at may nasusuka. [1714],filipino,,active
CCF01715,Nagsusuka ang anak ko. [1715],filipino,,active
CCF01716,May umaaligid ang paningin ako. [1716],filipino,,active
CCF01717,Wala akong ubo. [1717],filipino,,active
CCF01718,Masakit ang lalamunan ko. [1718],filipino,,active
CCF01719,Hirap akong huminga. [1719],filipino,,active
CCF01720,Hirap akong huminga. [1720],filipino,,active
CCF01721,Mataas ang blood pressure ko. [1721],filipino,,active
CCF01722,Buntis ako at may pananakit ng katawan. [1722],filipino,,active
CCF01723,Nagsusuka ang anak ko. [1723],filipino,,active
CCF01724,Mataas ang asukal ko. [1724],filipino,,active
CCF01725,Masakit ang dibdib ko. [1725],filipino,,active
CCF01726,Buntis ako at may pagod na pagod. [1726],filipino,,active
CCF01727,Wala akong ubo. [1727],filipino,,active
CCF01728,Mataas ang asukal ko. [1728],filipino,,active
CCF01729,Masakit ang dibdib ko. [1729],filipino,,active
CCF01730,Hirap akong huminga. [1730],filipino,,active
CCF01731,Buntis ako at may pananakit ng dibdib. [1731],filipino,,active
CCF01732,Mataas ang asukal ko. [1732],filipino,,active
CCF01733,Masakit ang dibdib ko. [1733],filipino,,active
CCF01734,Buntis ako at may pananakit ng dibdib. [1734],filipino,,active
CCF01735,Masakit ang tiyan ko. [1735],filipino,,active
CCF01736,Hirap akong huminga. [1736],filipino,,active
CCF01737,Wala akong ubo. [1737],filipino,,active
CCF01738,Wala akong lagnat. [1738],filipino,,active
CCF01739,Buntis ako at may nagsusuka ng dugo. [1739],filipino,,active
CCF01740,Mataas ang blood pressure ko. [1740],filipino,,active
CCF01741,Nagsusuka ang anak ko. [1741],filipino,,active
CCF01742,Mataas ang asukal ko. [1742],filipino,,active
CCF01743,Wala akong lagnat. [1743],filipino,,active
CCF01744,Nilalagnat ako nang isang linggo. [1744],filipino,,active
CCF01745,Masakit ang dibdib ko. [1745],filipino,,active
CCF01746,Nilalagnat ako nang 3 araw. [1746],filipino,,active
CCF01747,Nilalagnat ako nang 3 araw. [1747],filipino,,active
CCF01748,Masakit ang tiyan ko. [1748],filipino,,active
CCF01749,Nagsusuka ang anak ko. [1749],filipino,,active
CCF01750,Nagsusuka ang anak ko. [1750],filipino,,active
CCF01751,Mataas ang asukal ko. [1751],filipino,,active
CCF01752,Buntis ako at may hilo. [1752],filipino,,active
CCF01753,Masakit ang dibdib ko. [1753],filipino,,active
CCF01754,Masakit ang dibdib ko. [1754],filipino,,active
CCF01755,Mataas ang blood pressure ko. [1755],filipino,,active
CCF01756,Masakit ang mata ko. [1756],filipino,,active
CCF01757,Nilalagnat ako nang 3 araw. [1757],filipino,,active
CCF01758,Nilalagnat ako nang 3 araw. [1758],filipino,,active
CCF01759,Hirap akong huminga. [1759],filipino,,active
CCF01760,Nilalagnat ako nang 5 araw. [1760],filipino,,active
CCF01761,Mataas ang blood pressure ko. [1761],filipino,,active
CCF01762,Mataas ang asukal ko. [1762],filipino,,active
CCF01763,Mataas ang asukal ko. [1763],filipino,,active
CCF01764,Buntis ako at may pagtatae. [1764],filipino,,active
CCF01765,May sakit sa dibdib ako. [1765],filipino,,active
CCF01766,Mataas ang asukal ko. [1766],filipino,,active
CCF01767,Nagsusuka ang anak ko. [1767],filipino,,active
CCF01768,Wala akong ubo. [1768],filipino,,active
CCF01769,Mataas ang asukal ko. [1769],filipino,,active
CCF01770,Wala akong lagnat. [1770],filipino,,active
CCF01771,Mataas ang blood pressure ko. [1771],filipino,,active
CCF01772,Wala akong ubo. [1772],filipino,,active
CCF01773,Buntis ako at may sakit ng tiyan. [1773],filipino,,active
CCF01774,Mataas ang blood pressure ko. [1774],filipino,,active
CCF01775,Hirap akong huminga. [1775],filipino,,active
CCF01776,May may dugo habang buntis ako. [1776],filipino,,active
CCF01777,Masakit ang dibdib ko. [1777],filipino,,active
CCF01778,Wala akong ubo. [1778],filipino,,active
CCF01779,Nagsusuka ang anak ko. [1779],filipino,,active
CCF01780,Nagsusuka ang anak ko. [1780],filipino,,active
CCF01781,Nagsusuka ang anak ko. [1781],filipino,,active
CCF01782,Mataas ang blood pressure ko. [1782],filipino,,active
CCF01783,Buntis ako at may baradong ilong. [1783],filipino,,active
CCF01784,Nilalagnat ako nang 3 araw. [1784],filipino,,active
CCF01785,Nilalagnat ako nang 5 araw. [1785],filipino,,active
CCF01786,Nilalagnat ako nang 5 araw. [1786],filipino,,active
CCF01787,Masakit ang dibdib ko. [1787],filipino,,active
CCF01788,Wala akong ubo. [1788],filipino,,active
CCF01789,Nilalagnat ako nang 5 araw. [1789],filipino,,active
CCF01790,Mataas ang asukal ko. [1790],filipino,,active
CCF01791,Hirap akong huminga. [1791],filipino,,active
CCF01792,Masakit ang dibdib ko. [1792],filipino,,active
CCF01793,Buntis ako at may sumuka. [1793],filipino,,active
CCF01794,Nagsusuka ang anak ko. [1794],filipino,,active
CCF01795,Buntis ako at may matubig na dumi. [1795],filipino,,active
CCF01796,Buntis ako at may mataas ang lagnat. [1796],filipino,,active
CCF01797,Wala akong ubo. [1797],filipino,,active
CCF01798,Wala akong ubo. [1798],filipino,,active
CCF01799,Mataas ang blood pressure ko. [1799],filipino,,active
CCF01800,Mataas ang blood pressure ko. [1800],filipino,,active
CCF01801,Hirap akong huminga. [1801],filipino,,active
CCF01802,Mataas ang asukal ko. [1802],filipino,,active
CCF01803,Masakit ang likod ko. [1803],filipino,,active
CCF01804,Nagsusuka ang anak ko. [1804],filipino,,active
CCF01805,Hirap akong huminga. [1805],filipino,,active
CCF01806,May masakit ang dibdib ako. [1806],filipino,,active
CCF01807,Mataas ang asukal ko. [1807],filipino,,active
CCF01808,Wala akong ubo. [1808],filipino,,active
CCF01809,Masakit ang lalamunan ko. [1809],filipino,,active
CCF01810,Hirap akong huminga. [1810],filipino,,active
CCF01811,Mataas ang blood pressure ko. [1811],filipino,,active
CCF01812,Mataas ang asukal ko. [1812],filipino,,active
CCF01813,Mataas ang blood pressure ko. [1813],filipino,,active
CCF01814,Wala akong ubo. [1814],filipino,,active
CCF01815,Mataas ang asukal ko. [1815],filipino,,active
CCF01816,May buntis at dumudugo ako. [1816],filipino,,active
CCF01817,Masakit ang mata ko. [1817],filipino,,active
CCF01818,Nilalagnat ako nang 3 araw. [1818],filipino,,active
CCF01819,Nilalagnat ako nang 3 araw. [1819],filipino,,active
CCF01820,Nagsusuka ang anak ko. [1820],filipino,,active
CCF01821,Hirap akong huminga. [1821],filipino,,active
CCF01822,Buntis ako at may may dugo habang buntis. [1822],filipino,,active
CCF01823,Hirap akong huminga. [1823],filipino,,active
CCF01824,May pananakit ng dibdib ako. [1824],filipino,,active
CCF01825,Masakit ang likod ko. [1825],filipino,,active
CCF01826,Nilalagnat ako nang 3 araw. [1826],filipino,,active
CCF01827,Mataas ang blood pressure ko. [1827],filipino,,active
CCF01828,May baradong ilong ako. [1828],filipino,,active
CCF01829,Nagsusuka ang anak ko. [1829],filipino,,active
CCF01830,Masakit ang mata ko. [1830],filipino,,active
CCF01831,Wala akong lagnat. [1831],filipino,,active
CCF01832,Mataas ang blood pressure ko. [1832],filipino,,active
CCF01833,May lagnat ako. [1833],filipino,,active
CCF01834,Masakit ang lalamunan ko. [1834],filipino,,active
CCF01835,Masakit ang likod ko. [1835],filipino,,active
CCF01836,Hirap akong huminga. [1836],filipino,,active
CCF01837,Wala akong ubo. [1837],filipino,,active
CCF01838,Wala akong ubo. [1838],filipino,,active
CCF01839,Masakit ang tiyan ko. [1839],filipino,,active
CCF01840,Wala akong lagnat. [1840],filipino,,active
CCF01841,Masakit ang likod ko. [1841],filipino,,active
CCF01842,May sakit ng lalamunan ako. [1842],filipino,,active
CCF01843,Wala akong lagnat. [1843],filipino,,active
CCF01844,Nilalagnat ako nang isang linggo. [1844],filipino,,active
CCF01845,Masakit ang dibdib ko. [1845],filipino,,active
CCF01846,Hirap akong huminga. [1846],filipino,,active
CCF01847,Wala akong ubo. [1847],filipino,,active
CCF01848,Hirap akong huminga. [1848],filipino,,active
CCF01849,Mataas ang blood pressure ko. [1849],filipino,,active
CCF01850,Hirap akong huminga. [1850],filipino,,active
CCF01851,Mataas ang asukal ko. [1851],filipino,,active
CCF01852,Nagsusuka ang anak ko. [1852],filipino,,active
CCF01853,Hirap akong huminga. [1853],filipino,,active
CCF01854,Masakit ang dibdib ko. [1854],filipino,,active
CCF01855,Mataas ang asukal ko. [1855],filipino,,active
CCF01856,Nilalagnat ako nang isang linggo. [1856],filipino,,active
CCF01857,Nilalagnat ako nang 5 araw. [1857],filipino,,active
CCF01858,May sakit ng katawan ako. [1858],filipino,,active
CCF01859,Masakit ang likod ko. [1859],filipino,,active
CCF01860,Mataas ang blood pressure ko. [1860],filipino,,active
CCF01861,Nilalagnat ako nang isang linggo. [1861],filipino,,active
CCF01862,Nilalagnat ako nang 5 araw. [1862],filipino,,active
CCF01863,May nagsusuka ng dugo ako. [1863],filipino,,active
CCF01864,Masakit ang likod ko. [1864],filipino,,active
CCF01865,Masakit ang mata ko. [1865],filipino,,active
CCF01866,Wala akong lagnat. [1866],filipino,,active
CCF01867,Nilalagnat ako nang isang linggo. [1867],filipino,,active
CCF01868,Nagsusuka ang anak ko. [1868],filipino,,active
CCF01869,Wala akong ubo. [1869],filipino,,active
CCF01870,Nilalagnat ako nang 5 araw. [1870],filipino,,active
CCF01871,May kapos ang paghinga ako. [1871],filipino,,active
CCF01872,Mataas ang blood pressure ko. [1872],filipino,,active
CCF01873,Wala akong lagnat. [1873],filipino,,active
CCF01874,Hirap akong huminga. [1874],filipino,,active
CCF01875,Masakit ang dibdib ko. [1875],filipino,,active
CCF01876,Hirap akong huminga. [1876],filipino,,active
CCF01877,Masakit ang dibdib ko. [1877],filipino,,active
CCF01878,Nagsusuka ang anak ko. [1878],filipino,,active
CCF01879,Nagsusuka ang anak ko. [1879],filipino,,active
CCF01880,Wala akong ubo. [1880],filipino,,active
CCF01881,Masakit ang dibdib ko. [1881],filipino,,active
CCF01882,May nasusuka ako. [1882],filipino,,active
CCF01883,Wala akong ubo. [1883],filipino,,active
CCF01884,Mataas ang blood pressure ko. [1884],filipino,,active
CCF01885,May may dugo sa plema ako. [1885],filipino,,active
CCF01886,Hirap akong huminga. [1886],filipino,,active
CCF01887,Buntis ako at may nasusuka. [1887],filipino,,active
CCF01888,May pananakit ng dibdib ako. [1888],filipino,,active
CCF01889,Nagsusuka ang anak ko. [1889],filipino,,active
CCF01890,Masakit ang dibdib ko. [1890],filipino,,active
CCF01891,Nilalagnat ako nang 5 araw. [1891],filipino,,active
CCF01892,Wala akong lagnat. [1892],filipino,,active
CCF01893,Wala akong ubo. [1893],filipino,,active
CCF01894,Masakit ang lalamunan ko. [1894],filipino,,active
CCF01895,Nilalagnat ako nang 3 araw. [1895],filipino,,active
CCF01896,Masakit ang ulo ko. [1896],filipino,,active
CCF01897,Hirap akong huminga. [1897],filipino,,active
CCF01898,Hirap akong huminga. [1898],filipino,,active
CCF01899,Masakit ang lalamunan ko. [1899],filipino,,active
CCF01900,Nagsusuka ang anak ko. [1900],filipino,,active
CCF01901,May sakit ng tiyan ako. [1901],filipino,,active
CCF01902,Masakit ang likod ko. [1902],filipino,,active
CCF01903,Masakit ang dibdib ko. [1903],filipino,,active
CCF01904,Masakit ang ulo ko. [1904],filipino,,active
CCF01905,Buntis ako at may pananakit ng katawan. [1905],filipino,,active
CCF01906,Wala akong lagnat. [1906],filipino,,active
CCF01907,Wala akong ubo. [1907],filipino,,active
CCF01908,Mataas ang asukal ko. [1908],filipino,,active
CCF01909,Masakit ang dibdib ko. [1909],filipino,,active
CCF01910,Mataas ang asukal ko. [1910],filipino,,active
CCF01911,Mataas ang asukal ko. [1911],filipino,,active
CCF01912,Masakit ang lalamunan ko. [1912],filipino,,active
CCF01913,Wala akong ubo. [1913],filipino,,active
CCF01914,Masakit ang mata ko. [1914],filipino,,active
CCF01915,Nagsusuka ang anak ko. [1915],filipino,,active
CCF01916,Buntis ako at may hilo. [1916],filipino,,active
CCF01917,Masakit ang mata ko. [1917],filipino,,active
CCF01918,Nilalagnat ako nang 5 araw. [1918],filipino,,active
CCF01919,May nagsusuka ako. [1919],filipino,,active
CCF01920,Mataas ang blood pressure ko. [1920],filipino,,active
CCF01921,Wala akong lagnat. [1921],filipino,,active
CCF01922,Masakit ang mata ko. [1922],filipino,,active
CCF01923,May nakakaramdam ng pagduduwal ako. [1923],filipino,,active
CCF01924,Hirap akong huminga. [1924],filipino,,active
CCF01925,Nagsusuka ang anak ko. [1925],filipino,,active
CCF01926,Wala akong ubo. [1926],filipino,,active
CCF01927,Mataas ang asukal ko. [1927],filipino,,active
CCF01928,Nilalagnat ako nang 3 araw. [1928],filipino,,active
CCF01929,Mataas ang asukal ko. [1929],filipino,,active
CCF01930,Nilalagnat ako nang isang linggo. [1930],filipino,,active
CCF01931,Mataas ang blood pressure ko. [1931],filipino,,active
CCF01932,Hirap akong huminga. [1932],filipino,,active
CCF01933,Wala akong lagnat. [1933],filipino,,active
CCF01934,Mataas ang blood pressure ko. [1934],filipino,,active
CCF01935,Mataas ang asukal ko. [1935],filipino,,active
CCF01936,Wala akong lagnat. [1936],filipino,,active
CCF01937,Nilalagnat ako nang isang linggo. [1937],filipino,,active
CCF01938,Mataas ang blood pressure ko. [1938],filipino,,active
CCF01939,Buntis ako at may umaaligid ang paningin. [1939],filipino,,active
CCF01940,Mataas ang blood pressure ko. [1940],filipino,,active
CCF01941,Buntis ako at may dumudugo. [1941],filipino,,active
CCF01942,Masakit ang dibdib ko. [1942],filipino,,active
CCF01943,Hirap akong huminga. [1943],filipino,,active
CCF01944,Nagsusuka ang anak ko. [1944],filipino,,active
CCF01945,Mataas ang asukal ko. [1945],filipino,,active
CCF01946,Hirap akong huminga. [1946],filipino,,active
